playlist_id,playlist_owner,playlist,id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key_confidence,mode_confidence,tempo_confidence,time_signature_confidence,end_of_fade_in,start_of_fade_out,mood
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6VrLYoQKdhu1Jruei06t65,Somebody To You,0.0587,0.526,185098,0.818,0,3,0.333,-5.952,1,0.0358,171.96,4,0.896,0.359,0.701,0.149,0.982,0.19138,179.33351,Happy
37i9dQZF1DWSqBruwoIXkA,Spotify,sad hour,2fooMOezILHFlxkCqq3RRm,Rockland,0.786,0.486,217369,0.402,0.000182,5,0.103,-11.389,1,0.048,125.801,4,0.398,0.798,0.646,0.166,1,0.20893,207.52254,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5KCbr5ndeby4y4ggthdiAb,Wonder,0.131,0.333,172693,0.637,0.000018,1,0.149,-4.904,0,0.0581,139.898,4,0.132,0.107,0.337,0.303,0.34,0.20834,167.5668,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2EvddT8rcO99bKH0rDHAYG,We Are Tonight,0.0323,0.559,232107,0.812,0,11,0.195,-5.347,1,0.0371,127.911,4,0.472,0.607,0.602,0.696,0.897,2.53678,213.43782,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,0.578,0.604,224695,0.366,0,5,0.133,-7.519,1,0.0282,141.981,4,0.13,0.545,0.58,0.432,1,0.26807,209.58913,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,1fhFDn9W8ehz6rqomxDUW4,Leave Me Low,0.54,0.733,178560,0.411,0.00169,10,0.182,-11.507,1,0.0407,125.03,4,0.359,0.531,0.463,0.754,0.691,0,176.2859,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,78nplE9X2ZGvQh3TKgvldE,Rewrite The Stars (with James Arthur & Anne-Marie),0.237,0.67,218293,0.743,0,10,0.465,-4.993,1,0.0393,125.944,4,0.571,0.586,0.42,0.952,0.977,2.74576,211.6615,Happy
37i9dQZF1DWSqBruwoIXkA,Spotify,sad hour,2cEMwE3n0z4Uw4xVwNqDst,Learning To Live Without You,0.747,0.559,193785,0.237,0.00000205,0,0.125,-15.007,1,0.0537,67.442,4,0.174,0.241,0.51,0.014,0.779,0,185.07465,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,1ZLrDPgR7mvuTco3rQK8Pk,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,0.269,0.737,192453,0.747,0,10,0.219,-4.818,1,0.0323,105.943,4,0.447,0.478,0.43,0.655,0.961,0.34222,189.11491,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5PAvFGse5jjDH9ke8Mae7D,Just the Way,0.107,0.544,193880,0.829,0,9,0.317,-2.84,1,0.0404,90.048,4,0.815,0.573,0.575,0.026,0.986,0.20898,181.84126,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,3FeVmId7tL5YN8B7R3imoM,My Universe,0.00813,0.588,228000,0.701,0,9,0.2,-6.39,1,0.0402,104.988,4,0.443,0.089,0.174,0.505,1,2.53678,214.61624,Happy
37i9dQZF1DWSqBruwoIXkA,Spotify,sad hour,2s3CzgeeA7NpLP87ZDbmC8,South Dakota,0.691,0.679,191091,0.332,0,9,0.372,-8.348,1,0.0424,130.013,4,0.675,0.543,0.635,0.398,0.857,0.33084,177.6849,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,31qCy5ZaophVA81wtlwLc4,Anyone,0.181,0.686,190779,0.538,0.00000313,2,0.113,-8.026,1,0.0345,115.884,4,0.584,0.511,0.651,0.921,0.842,2.00853,184.34901,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy),0.0297,0.776,184104,0.808,0.000127,11,0.103,-4.501,1,0.117,123.988,4,0.494,0.29,0.49,0.781,0.989,0.23234,179.4206,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,6qnULXVFGfFqPj0Hpj0tIG,Underwater,0.00745,0.672,297636,0.679,0.0811,2,0.0532,-6.068,1,0.0294,123.019,4,0.321,0.848,0.747,0.711,0.997,0,294.76572,Chill
37i9dQZF1DWSqBruwoIXkA,Spotify,sad hour,5qDERSuqkR2swJWGkH2Oox,Everything Changes,0.87,0.461,190093,0.334,0,10,0.109,-6.829,1,0.0292,144.547,4,0.207,0.572,0.607,0.192,0.432,0.2263,170.79437,Sad
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,7F1CiKqrY44kh5cDqwHOnx,Love Is Gone - Acoustic,0.882,0.541,176972,0.153,0.00000166,6,0.16,-10.654,1,0.0303,139.644,4,0.359,0.672,0.824,0.205,0.905,0.35542,169.3083,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,7xMFk2Vj2hALyMdzHFopJl,Home Sweet,0.0386,0.58,205947,0.813,0.00000144,11,0.0926,-5.621,1,0.0414,120.973,4,0.473,0.744,0.675,0.765,0.969,0.12018,196.04027,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,0.00614,0.737,143901,0.846,0,1,0.0486,-4.51,0,0.22,87.981,4,0.546,0.414,0.518,0.065,1,0.20299,140.71294,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6rAGFY9D3ah6Lb7fUgbNNH,Fake A Smile,0.212,0.447,168118,0.553,0,0,0.165,-4.817,1,0.0322,149.877,4,0.252,0.546,0.599,0.224,0.51,0.11642,161.49478,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6bQfNiqyCX7UaQSvVVGo4I,Shivers,0.281,0.788,207853,0.859,0,2,0.0424,-2.724,1,0.0856,141.02,4,0.822,0.242,0.529,0.441,1,0.20889,202.04845,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0QULNNd9z5s35entfiiXoa,Drunk (And I Don't Wanna Go Home),0.00516,0.612,245626,0.884,0,5,0.0997,-4.4,1,0.0459,119.991,4,0.626,0.82,0.574,0.68,1,0.19746,234.53316,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,6WxcciullH40H7bbGbDXlq,Never Give Up,0.483,0.718,231724,0.522,0.835,2,0.0613,-13.119,1,0.0367,115.994,4,0.382,0.325,0.448,0.892,0.967,0,210.45406,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,3DmW6y7wTEYHJZlLo1r6XJ,Shower,0.0317,0.699,206167,0.529,0.0000359,2,0.285,-7.548,1,0.0487,119.987,4,0.121,0.661,0.729,0.284,1,0.2912,199.06467,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5K6Ssv4Z3zRvxt0P6EKUAP,Heartbreak Anthem (with David Guetta & Little Mix),0.216,0.595,183726,0.784,0,1,0.0608,-4.878,1,0.102,124.111,4,0.479,0,0.249,0.722,1,0.21483,177.53397,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,1is8gU4RVcN4J8xItxWoOY,I GUESS I'M IN LOVE,0.877,0.422,204094,0.34,0.0000177,0,0.149,-6.577,1,0.0351,77.213,4,0.223,0.692,0.732,0.233,0.537,0.31932,196.9865,Angry
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,3VqeTFIvhxu3DIe4eZVzGq,Butter,0.00323,0.759,164442,0.459,0,8,0.0906,-5.187,1,0.0948,109.997,4,0.695,0.366,0.506,0.763,0.954,0.21478,161.12328,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,3hboOw4dS0aXGuP0fyyvbC,Somebody Like That,0.0152,0.574,198209,0.798,0,6,0.111,-5.356,1,0.0485,105.034,4,0.58,0.767,1,0.332,1,0.17995,188.12227,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6SFStUDQZNaGPKWOx9ZiJB,2002,0.0372,0.697,186987,0.683,0,1,0.137,-2.881,0,0.117,96.133,4,0.603,0.251,0.406,0.264,1,0.20313,180.07076,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,23EquxExXkNmGCCY96P0Iu,Hailey,0.0367,0.462,193355,0.745,0,0,0.0795,-6.588,0,0.0699,100.042,4,0.254,0,0.272,0.315,1,0.21039,193.35474,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,2UbVnbE5FH6008mAm6Mmgw,Run,0.326,0.682,169011,0.72,0,11,0.148,-8.173,0,0.0381,117.003,4,0.673,0.47,0.559,0.875,1,0.222,163.06213,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,14GwnOeC9qYEKEA6uOZepa,One Of Them Girls,0.294,0.643,188893,0.79,0,4,0.107,-6.079,1,0.0462,95.987,4,0.8,0.333,0.42,0.681,1,4.98649,184.51157,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0v1x6rN6JHRapa03JElljE,Dynamite,0.0112,0.746,199054,0.765,0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737,0.753,0.511,0.922,1,0.22045,193.13779,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0ZXdzaT1k688dkpNeEgQiV,I Don't Know Why,0.124,0.499,207668,0.898,0.0000072,8,0.0832,-4.181,0,0.124,120.04,4,0.618,0.483,0.461,0.102,1,0.16172,201.32281,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,7lPN2DXiMsVn7XUKtOW1CS,drivers license,0.721,0.585,242014,0.436,0.0000131,10,0.105,-8.761,1,0.0601,143.874,4,0.132,0.697,0.544,0.252,0.994,0.21488,234.7131,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,1xjvIE3l0BACb24sF2TpPH,Assassin,0.0587,0.637,326000,0.687,0.704,11,0.0917,-8.63,1,0.041,119.995,4,0.0878,0.548,0.531,0.733,1,0,319.315,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,05CwHjIk71RXVU40boRMnR,Call You Mine (feat. Bebe Rexha),0.225,0.591,217653,0.702,0,7,0.414,-5.59,1,0.0289,104.003,4,0.501,0.173,0.397,0.624,1,0,211.74857,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,1hBvUKlvyia60edCcBsxkv,Heartaches,0.249,0.764,207628,0.489,0.00176,7,0.0894,-9.41,1,0.0332,119.953,4,0.496,0.72,0.656,0.808,1,0,197.19547,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,1KhrAWvLIjRlQIJtSTgvsi,Would You Go With Me,0.13,0.605,228187,0.864,0.000827,6,0.113,-5.365,1,0.0292,122.918,4,0.736,0.348,0.423,0.932,0.781,0.1156,219.26604,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4RVtBlHFKj51Ipvpfv5ER4,Drown (feat. Clinton Kane),0.212,0.573,174062,0.739,0,9,0.175,-5.455,1,0.0581,120.077,4,0.363,0.307,0.488,0.376,0.928,0,164.51918,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0osvOdeD3YXZiWkT8MKolJ,Lifestyle (feat. Adam Levine),0.0209,0.749,153865,0.674,0,10,0.169,-5.128,0,0.0366,123.055,4,0.711,0.486,0.628,0.867,0.963,0.23723,147.8937,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,3BZEcbdtXQSo7OrvKRJ6mb,MONTERO (Call Me By Your Name),0.297,0.61,137876,0.508,0,8,0.384,-6.682,0,0.152,178.818,4,0.758,0.586,0.567,0.113,1,0.23215,133.64825,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,5elofKuRmgZmCVImWT6JtE,see you later (ten years),0.247,0.584,188160,0.454,0,1,0.151,-6.372,1,0.0301,86.102,4,0.253,0.602,0.58,0.111,0.776,0.16295,184.96436,Angry
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4ztw0mBC6VBiLV79yRHDQW,Be Okay (with HRVY),0.0179,0.73,141600,0.558,0,8,0.128,-6.535,1,0.0786,100.066,4,0.618,0.552,0.604,0.571,1,0,138.3503,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6Yx181fZzA0YE2EkUsYruq,Big Plans,0.0668,0.693,179930,0.604,0,11,0.114,-5.279,1,0.0427,75.014,4,0.651,0.396,0.636,0.345,1,0.21683,179.92993,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0OJN2A3Qyvd7pwSF0AIteC,Keep You Mine,0.267,0.81,174761,0.788,0.000172,10,0.196,-3.663,1,0.0447,135.991,4,0.845,0.466,0.462,0.942,1,0.18571,170.18484,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6nACZEZIt1CIBmF09r5Pb5,Remember This,0.217,0.669,178222,0.629,0,1,0.366,-5.018,0,0.0803,110.865,4,0.294,0.178,0.461,0.765,1,0.18653,171.88571,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2NNioXX1t4whQsBF8FfExl,Woman You Got,0.105,0.523,177951,0.896,0,10,0.143,-3.556,1,0.0575,169.94,4,0.729,0.644,0.537,0.267,0.885,0,174.43991,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,6NhpIdjYoufuNNlBsgOztc,Suds in the Bucket,0.052,0.511,227267,0.903,0.000529,10,0.304,-3.163,1,0.0397,161.992,4,0.898,0.755,0.634,0.955,0.91,0,217.2459,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),0.196,0.673,212093,0.704,0,6,0.0898,-8.056,1,0.36,86.919,4,0.372,0.619,0.667,0.119,0.969,0.22644,208.38168,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,2jZIfoe48eUeOEnP9Ho4h2,No One Compares To You,0.123,0.703,184080,0.748,0,1,0.0642,-6.047,1,0.0435,111.943,4,0.625,0.516,0.682,0.667,1,4.50467,176.73288,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,3vLKj3lijuDaomIoWPq09S,Where You Are,0.375,0.762,205000,0.481,0.881,9,0.0968,-9.038,1,0.0548,128.04,4,0.238,0.488,0.55,0.672,1,0.238,198.53642,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,73QyyUMMvtNELmULI4FOsp,You for Me,0.0481,0.733,175435,0.886,0.00000181,2,0.191,-1.856,0,0.0426,126.031,4,0.696,0.145,0.306,0.853,1,0.06825,168.79745,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,76nqCfJOcFFWBJN32PAksn,Kings & Queens,0.00775,0.638,162399,0.688,0,1,0.126,-4.056,0,0.0407,129.856,4,0.434,0.403,0.504,0.751,0.962,0.24943,156.398,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,45bE4HXI0AwGZXfZtMp8JR,you broke me first,0.785,0.667,169266,0.373,0,4,0.0906,-9.389,1,0.05,124.148,4,0.0823,0.462,0.616,0.27,1,0.16263,160.77496,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,35v4CE7o8XHvXPDjGPsp15,To Us It Did,0.0105,0.687,165648,0.86,0,0,0.0226,-4.579,1,0.0371,113.988,4,0.492,0.708,0.627,0.682,0.701,0.54571,158.16272,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,3eJH2nAjvNXdmPfBkALiPZ,Acapulco,0.051,0.774,139672,0.792,0,10,0.155,-4.021,1,0.0523,122.062,4,0.507,0.253,0.266,0.817,1,0.53927,134.46095,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,135Lf4Q0CzlMNfOxbEUsLH,GHOST TOWN,0.389,0.391,193733,0.335,0,0,0.102,-10.064,1,0.0763,174.185,3,0.116,0.38,0.621,0.082,1,0.20889,188.42413,Angry
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],0.16,0.758,184905,0.598,0,0,0.295,-5.695,0,0.0868,149.836,4,0.658,0.159,0.447,0.164,1,2.00272,180.28552,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,4BmPTpXnae3IwwXAcK0byT,Matter of Time (feat. Alex Maher),0.106,0.699,240010,0.519,0.16,7,0.115,-8.623,1,0.0566,115.066,4,0.0522,0.975,0.849,0.638,1,0.5166,229.16934,Chill
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,4jqYXH8BDZlCkM4CN8hH5q,Colour,0.123,0.506,297515,0.715,0.861,0,0.0987,-10.633,1,0.0336,124.009,4,0.103,0.731,0.692,0.603,1,0,285.6461,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,33UI8dgfkDOf32DWBH1GL0,Lady Like,0.213,0.546,194787,0.618,0,9,0.0934,-5.186,1,0.0336,95.011,4,0.154,0.138,0.357,0.316,0.915,0.27896,184.76118,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4UuGBDjt8gLXsANZqZxMBz,Love You Better,0.0931,0.733,170893,0.786,0.0013,11,0.1,-7.494,1,0.0422,102.999,4,0.786,0.144,0.359,0.971,1,0.19683,165.05905,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,1UotQ5kMAEiCJVisAVkxOh,In Betweenin',0.18,0.705,192046,0.824,0,2,0.0901,-4.825,1,0.0347,146.999,4,0.925,0.448,0.583,0.383,0.67,0.13923,187.8204,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,3Up1MsHqcxUVgB2iuqFRq2,Shut The World Out,0.0308,0.496,268966,0.679,0.00327,8,0.316,-6.893,1,0.0345,105.059,4,0.224,0.026,0.326,0.746,0.728,0.45311,265.84525,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,4QpWhd7l2NrmGmfw4qGlpa,Next Girl,0.143,0.583,164678,0.867,0,11,0.0863,-4.17,1,0.0637,160.096,4,0.962,0.694,0.56,0.239,0.814,0.22023,159.3121,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4laAKIq9ZxBCwf99rauPYb,Remember,0.041,0.612,160766,0.862,0,8,0.0907,-2.903,1,0.037,123.849,4,0.354,0.234,0.447,0.752,1,2.31619,155.02222,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),0.321,0.677,198082,0.696,0,0,0.42,-6.181,1,0.119,90.03,4,0.464,0.553,0.561,0.33,1,0.19147,191.27438,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),0.124,0.64,197867,0.648,0,5,0.0802,-8.113,0,0.187,92.977,4,0.548,0.434,0.378,0.342,1,0.19751,190.76353,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,5zqObw7wjBgL9TDiAymxPn,Our Song,0.141,0.595,163733,0.759,0,11,0.172,-4.245,0,0.0423,80.953,4,0.515,0.246,0.368,0.624,0.976,0.20336,155.38794,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,3ZozFqJJlDBNIm4xqxn2ZD,Fancy Like,0.114,0.649,161853,0.76,0,1,0.317,-6.487,1,0.0574,80.018,4,0.843,0.65,0.555,0.36,0.99,0.16331,158.23819,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,3G2omDJ5ZGYSiJV3UOOPw0,Holiday,0.152,0.356,193733,0.684,0,8,0.101,-7.347,1,0.0878,87.188,4,0.347,0.365,0.582,0.475,1,0.09864,193.73334,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,0.156,0.759,158900,0.605,0,7,0.694,-7.737,1,0.0433,121.049,4,0.64,0.265,0.441,0.601,1,0.25542,158.89978,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,53kWAAfx7IopXRa31MQHB8,Good Vibes,0.274,0.558,170280,0.877,0,10,0.162,-3.392,1,0.145,99.988,4,0.762,0.412,0.429,0.313,1,0,165.38992,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,6cwiXbTqbuGjwPnG56LFG2,Love Is Awake,0.00937,0.736,200000,0.728,0.0189,2,0.0966,-7.918,1,0.0264,119.979,4,0.265,0.67,0.763,0.826,0.984,0,191.13506,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5NUXE8W12lWcUXgJRCjeEw,One Too Many,0.247,0.697,203893,0.535,0,4,0.569,-6.504,1,0.068,82.959,4,0.594,0.395,0.436,0.525,1,0.22617,195.29723,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,0.194,0.77,223523,0.882,0,8,0.316,-4.792,1,0.0602,99.991,4,0.385,0.555,0.567,0.888,0.992,0.13533,220.34576,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0roOLcll6SSTYZwsQFmXqP,Let Me Move You - From the Netflix film "Work It",0.0112,0.624,147071,0.628,0.0191,4,0.0814,-6.582,0,0.0408,114.556,4,0.772,0.724,0.588,0.807,1,0.19746,141.514,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,0.0332,0.789,190306,0.711,0,2,0.0876,-4.248,1,0.041,112.985,4,0.753,0.744,0.575,0.843,1,0.22063,186.23566,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4PkIDTPGedm0enzdvilLNd,Sixteen,0.268,0.669,201072,0.801,0,8,0.0594,-5.445,1,0.136,109.919,4,0.541,0.489,0.55,0.326,1,0.23243,192.07545,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,161DnLWsx1i3u1JT05lzqU,Talking to the Moon,0.512,0.523,217867,0.606,0,1,0.106,-4.754,0,0.0301,145.837,4,0.065,0.385,0.544,0.097,1,0.35197,210.68626,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,40tPP3K10yMZxwnT65REKj,Inner Light,0.00461,0.651,257985,0.709,0.00744,4,0.0771,-7.842,1,0.037,121.02,4,0.126,0.531,0.481,0.906,0.996,0,253.26006,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5TWAIHYaOnYg4txfmCgon5,Nobody,0.519,0.573,160707,0.747,0.00000113,0,0.0867,-6.46,1,0.0319,79.952,4,0.645,0.353,0.621,0.145,0.699,2.7922,150.51755,Energetic
